"","estrato","secu","region","zona_u_r","percepcion_1_a","percepcion_1_b","percepcion_1_c","percepcion_2","percepcion_3","percepcion_5","percepcion_6","percepcion_38","percepcion_39","percepcion_4","eval_gob_1","iden_pol_2","eval_act_pol_1_fh","eval_act_pol_1_p","eval_act_pol_1_en","eval_act_pol_1_gj","eval_act_pol_1_el","eval_act_pol_1_gm","eval_act_pol_1_ff","eval_act_pol_1_gf","eval_act_pol_1_fo","eval_act_pol_1_gn","eval_act_pol_1_dh","eval_act_pol_1_ae","eval_act_pol_1_dv","eval_act_pol_1_fe","eval_act_pol_1_ek","eval_act_pol_1_go","confianza_6_a","confianza_6_c","confianza_6_b","confianza_6_j","confianza_6_d","confianza_6_e","confianza_6_f","confianza_6_n","confianza_6_x","confianza_6_g","confianza_6_h","confianza_6_i","confianza_6_aa","confianza_6_z","confianza_6_s","confianza_6_o","confianza_6_p","confianza_6_r","confianza_6_y","confianza_6_m","confianza_8_a","rotacion_mtf_82","mtf_82","rotacion_mtf_83","mtf_83","constitucion_6","constitucion_3","constitucion_7","constitucion_8","constitucion_9_a","constitucion_9_b","constitucion_10_a","constitucion_10_b","constitucion_11_a","constitucion_11_b","constitucion_12","constitucion_13_a","constitucion_13_b","constitucion_13_c","constitucion_14","constitucion_15","constitucion_16_a","constitucion_16_b","constitucion_17_a","constitucion_17_b","constitucion_18","mtf_42_b","mtf_42_c","mtf_42_d","mtf_43_b","mtf_81_a","mtf_81_b","mtf_81_c","elec_part_56","elec_pres_143_a","elec_pres_143_b","elec_part_37","elec_pres_144_a","elec_pres_144_b","democracia_19","pobreza_62","iden_nacional_16","educacion_108","educacion_109","sexo","gse","edad","info_enc_61","esc_nivel_1","info_enc_35","info_enc_62","info_enc_38","info_enc_63","info_enc_16_b","religion_82","religion_2","educacion_104_a","elec_parla_35","info_enc_30","pobreza_103_a","pobreza_111","mtf_60","info_hogar_1","info_hogar_2_a","info_hogar_2_b","info_hogar_2_c","info_hogar_32","info_enc_52","info_enc_54","transporte_18","transporte_19","info_hogar_21_n","info_enc_60","encuesta","encuesta_a","encuesta_m","pond"
"332",19,86194,13,1,9,14,3,1,2,2,4,4,3,2,2,88,2,4,6,3,2,2,2,6,6,6,6,4,2,6,2,6,3,2,3,4,1,3,2,2,4,3,1,3,3,3,3,3,3,3,4,2,4,2,1,2,3,88,2,5,88,NA,NA,NA,NA,NA,NA,88,3,3,3,1,2,1,1,1,1,1,3,1,2,5,3,3,3,2,NA,66,2,NA,66,10,1,1,2,1,2,3,41,2,3,1,2,1,2,3,9,8,2,77,88,1,5,2,4,2,2,99,4,1,NA,6,NA,2,1,86,2022,5,0.75305214
"333",19,86194,13,1,7,8,3,2,3,2,3,4,3,3,2,88,3,2,2,4,4,6,2,6,6,6,6,4,2,4,2,6,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,8,1,1,1,1,5,3,NA,NA,NA,NA,4,3,3,3,3,3,1,1,NA,NA,NA,NA,5,1,1,5,5,3,3,3,1,99,NA,1,99,NA,10,10,1,1,1,2,3,68,2,1,2,8,3,NA,3,9,8,5,99,88,1,4,4,2,2,99,99,99,2,NA,6,NA,2,1,86,2022,5,0.46620322
"334",6,86026,5,1,7,17,10,2,3,2,4,2,3,3,1,88,4,4,6,6,6,6,6,6,6,6,3,2,6,6,6,6,2,88,3,88,4,3,2,3,3,2,2,88,3,88,3,3,3,3,3,3,4,1,3,2,3,2,88,5,88,NA,NA,NA,NA,NA,NA,3,3,3,2,1,1,NA,NA,NA,NA,2,2,2,2,2,3,3,3,2,NA,88,88,NA,88,2,7,8,2,1,1,4,62,2,1,1,1,3,NA,3,9,8,3,77,88,2,3,0,1,1,99,99,4,1,NA,6,NA,2,3,86,2022,5,0.41215974
"335",20,86273,13,2,3,14,10,1,3,4,3,5,3,2,2,5,1,3,3,1,1,1,1,6,2,6,1,3,2,2,1,6,4,3,4,4,3,2,3,2,3,3,3,4,3,4,3,4,3,3,4,2,4,2,4,2,3,1,1,1,3,NA,NA,NA,NA,2,8,2,1,1,1,5,1,NA,NA,NA,NA,1,1,1,5,5,3,3,3,1,6,NA,1,2,NA,10,6,1,1,1,2,3,48,2,3,1,2,1,1,3,1,8,5,13,88,4,3,3,6,5,1,99,12,2,NA,2,1,2,1,86,2022,5,1.13360808
"336",19,86230,13,1,9,10,26,2,3,2,3,4,2,2,2,3,2,1,2,2,4,6,2,2,2,2,4,2,1,2,2,6,4,4,1,4,4,1,4,1,4,4,4,4,4,4,4,4,4,4,4,3,3,1,2,1,2,1,1,5,3,NA,NA,NA,NA,6,2,3,3,3,3,3,1,NA,NA,NA,NA,2,1,1,2,1,5,1,3,2,NA,1,1,1,NA,10,1,6,4,3,1,4,59,2,2,2,7,3,NA,3,2,8,10,88,88,1,1,5,4,3,99,99,88,2,NA,2,3,2,1,86,2022,5,1.41552526
"337",19,86189,13,1,5,8,3,3,2,4,3,3,2,1,1,5,3,3,3,2,3,4,2,4,3,6,1,3,3,4,3,6,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,2,2,2,3,2,3,1,2,1,2,3,3,NA,NA,NA,NA,2,88,3,3,1,2,3,1,NA,NA,NA,NA,4,2,1,5,5,3,3,3,1,1,NA,1,1,NA,8,8,3,2,1,2,1,45,2,8,1,1,1,1,3,1,8,10,55,88,2,3,3,5,3,2,0,13,1,NA,6,NA,1,1,86,2022,5,0.68314176
"338",19,86183,13,1,5,3,14,3,1,4,3,2,2,1,1,5,4,2,3,4,5,4,4,6,4,6,3,4,1,3,3,6,3,3,4,3,3,2,2,2,4,2,2,2,3,2,3,2,2,2,2,2,4,1,1,1,2,1,1,3,1,7,3,NA,NA,NA,NA,3,2,3,2,7,1,NA,NA,NA,NA,1,2,4,2,4,3,3,3,1,3,NA,1,1,NA,6,5,3,2,2,2,2,68,2,8,3,7,3,NA,3,1,5,5,88,88,3,2,0,1,1,99,99,10,2,NA,5,2,1,2,86,2022,5,0.35836444
"339",19,86183,13,1,1,13,10,2,2,3,3,4,2,2,1,5,4,2,2,3,4,4,4,6,3,6,1,4,2,6,2,6,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,1,1,1,1,3,3,NA,NA,NA,NA,8,2,3,3,2,3,1,1,NA,NA,NA,NA,2,2,2,8,4,3,3,3,2,NA,3,2,NA,66,9,7,6,2,1,1,2,56,2,5,1,2,1,2,1,1,7,5,77,88,3,3,2,5,5,99,99,7,2,NA,6,NA,2,1,86,2022,5,1.55630719
"340",19,86158,13,1,9,3,7,3,1,4,2,3,1,2,1,4,3,2,3,3,2,5,3,6,3,6,6,1,1,2,2,6,4,4,4,3,4,4,3,3,4,2,4,3,3,3,4,2,3,3,2,3,3,2,1,2,3,1,1,2,3,NA,NA,NA,NA,8,8,2,2,2,2,4,1,NA,NA,NA,NA,2,4,5,5,5,3,3,3,1,1,NA,1,1,NA,5,6,4,1,1,2,1,51,2,8,1,1,1,1,3,9,8,4,99,88,3,3,2,4,2,2,0,12,2,NA,5,1,1,1,86,2022,5,0.62068308
"341",19,86158,13,1,5,2,16,3,1,3,2,2,1,1,1,3,4,1,2,4,3,5,4,3,2,6,3,1,1,1,2,6,3,3,4,3,3,4,3,3,3,2,3,2,3,2,2,2,2,3,2,2,3,2,9,2,99,1,1,2,1,1,88,NA,NA,NA,NA,2,1,1,1,6,1,NA,NA,NA,NA,2,5,5,5,5,3,3,3,1,3,NA,1,1,NA,5,5,5,1,1,1,2,43,2,8,1,1,3,NA,3,11,8,4,11,3,2,3,1,1,1,0,0,10,2,NA,6,NA,2,1,86,2022,5,0.74187794
"342",19,86158,13,1,10,6,8,2,1,3,2,3,3,2,1,4,3,1,4,3,3,4,3,3,3,3,2,3,1,3,2,6,2,4,3,3,3,2,3,2,3,2,3,2,3,3,3,4,3,2,3,2,3,2,1,1,2,1,1,3,3,NA,NA,NA,NA,1,8,3,2,2,2,4,1,NA,NA,NA,NA,2,5,5,5,5,3,3,3,1,3,NA,1,4,NA,5,6,8,2,2,2,1,63,2,6,2,7,1,7,1,1,7,10,99,88,3,4,4,5,5,0,0,12,2,NA,5,5,2,1,86,2022,5,1.38109807
"343",19,86172,13,1,26,14,9,3,3,4,3,2,3,2,2,3,4,2,2,2,4,5,4,2,3,6,1,3,1,2,2,6,4,3,4,3,3,3,4,2,2,3,3,2,3,3,3,3,2,2,2,1,3,2,2,1,1,1,1,3,1,1,88,NA,NA,NA,NA,2,2,3,3,5,2,1,2,3,2,3,2,2,3,4,3,3,3,1,1,NA,1,1,NA,7,4,6,1,1,1,1,44,1,8,1,1,1,8,3,10,8,12,11,88,5,3,2,4,3,1,0,14,2,NA,6,NA,1,1,86,2022,5,1.56689737
"344",19,86130,13,1,3,9,5,2,2,3,2,2,2,3,1,4,4,1,3,3,3,2,4,3,3,2,4,1,1,2,3,6,4,3,4,3,3,4,3,3,3,3,4,2,3,3,3,3,3,3,3,2,4,2,2,2,4,1,88,5,88,NA,NA,NA,NA,NA,NA,88,3,3,3,2,1,NA,NA,NA,NA,1,5,4,4,5,3,3,3,2,NA,88,2,NA,88,7,8,3,1,1,2,4,26,2,4,1,1,3,NA,3,9,8,3,77,5,2,2,0,2,2,99,99,9,2,NA,6,NA,1,1,86,2022,5,0.76054314
"345",19,86130,13,1,5,11,6,2,2,2,3,4,2,2,2,99,3,8,8,3,3,8,8,3,8,8,3,8,8,8,8,8,4,4,3,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,1,8,2,88,1,2,5,88,NA,NA,NA,NA,NA,NA,1,3,3,3,2,1,NA,NA,NA,NA,2,4,2,4,3,3,3,3,2,NA,66,2,NA,66,8,8,1,2,2,1,4,48,2,4,1,1,1,1,3,9,8,4,77,88,3,3,2,3,2,1,99,10,2,NA,6,NA,2,2,86,2022,5,0.73319455
"346",19,86232,13,1,26,16,10,2,2,3,3,3,2,2,2,99,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,4,3,88,3,4,2,1,2,3,1,1,3,1,3,88,NA,NA,NA,NA,2,3,2,3,4,1,NA,NA,NA,NA,2,4,4,5,5,3,3,3,1,1,NA,1,1,NA,4,7,5,3,3,2,3,27,2,4,1,1,3,NA,3,1,5,4,88,88,3,3,0,2,2,99,99,88,2,NA,6,NA,2,1,86,2022,5,0.84248718
"347",19,86133,13,1,26,9,11,2,3,2,4,4,3,3,2,6,3,2,3,3,3,1,2,2,2,6,2,1,3,1,2,1,1,3,3,4,3,4,4,3,4,3,3,3,3,4,3,3,3,3,3,3,3,1,2,1,1,2,3,3,1,9,8,NA,NA,NA,NA,3,3,2,1,5,2,1,1,1,1,3,2,2,3,4,3,3,1,1,1,NA,1,1,NA,7,8,1,4,4,1,3,50,2,4,1,1,1,88,3,1,2,5,5,5,1,4,3,2,2,99,99,9,1,NA,6,NA,2,1,86,2022,5,0.87578266
"348",19,86232,13,1,5,10,17,2,2,3,3,3,2,2,3,5,3,2,2,3,3,3,3,3,6,2,3,2,2,2,6,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,2,4,1,2,1,1,3,1,7,8,NA,NA,NA,NA,3,3,2,3,3,1,NA,NA,NA,NA,2,4,4,4,4,3,3,3,1,99,NA,1,99,NA,5,5,4,3,3,1,3,22,1,7,2,4,3,NA,3,11,8,5,99,88,3,3,0,4,4,99,99,99,2,NA,6,NA,2,1,86,2022,5,1.73655624
"349",19,86233,13,1,13,9,1,3,2,3,3,4,8,2,2,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,3,3,4,4,3,3,3,3,3,4,3,3,3,3,2,3,1,1,1,1,3,1,3,88,NA,NA,NA,NA,2,3,2,2,5,1,NA,NA,NA,NA,1,2,2,4,3,4,3,3,1,1,NA,1,1,NA,4,4,3,3,2,1,2,35,2,6,1,1,1,1,3,9,8,4,99,88,3,3,1,3,2,1,99,99,2,NA,6,NA,2,1,86,2022,5,1.40899298
"350",19,86233,13,1,9,3,2,2,2,2,3,8,2,2,1,5,4,2,3,2,2,3,3,3,3,3,4,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,2,1,2,1,2,4,88,NA,NA,NA,NA,NA,NA,3,2,2,2,4,1,NA,NA,NA,NA,1,4,4,4,4,3,3,3,1,1,NA,1,1,NA,5,4,4,2,2,1,2,26,2,6,1,1,3,NA,3,1,8,5,99,88,3,3,0,5,5,99,99,9,1,NA,6,NA,2,1,86,2022,5,2.49882365
"351",19,86190,13,1,17,2,3,3,3,3,4,4,3,3,2,99,3,3,4,3,2,2,3,2,2,3,3,4,2,3,4,3,4,2,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,2,4,2,3,1,1,3,2,NA,NA,7,88,NA,NA,3,2,2,2,5,1,NA,NA,NA,NA,3,4,4,4,4,3,3,3,1,1,NA,1,1,NA,7,6,4,1,2,2,1,30,2,8,2,1,3,NA,3,1,8,11,99,88,3,3,0,3,3,0,0,11,2,NA,3,4,1,1,86,2022,5,1.4509878
"352",19,86190,13,1,3,26,9,3,1,4,2,3,2,1,1,3,5,2,4,5,5,3,5,4,1,4,2,1,1,3,1,3,3,3,4,3,2,3,4,2,3,3,3,3,2,2,4,3,3,3,1,4,4,1,1,2,4,1,1,1,1,2,6,NA,NA,NA,NA,3,1,1,1,6,1,NA,NA,NA,NA,1,2,4,4,4,3,3,3,1,1,NA,1,1,NA,6,6,3,1,2,2,1,26,1,7,3,4,1,1,3,9,8,5,1,88,4,3,0,2,2,0,0,11,1,NA,3,5,2,1,86,2022,5,1.11312827
"353",19,86190,13,1,5,4,7,3,3,3,3,3,2,2,3,99,4,3,4,4,3,3,2,3,3,2,3,3,3,3,3,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,3,4,3,3,3,4,4,1,8,2,4,1,1,2,1,2,8,NA,NA,NA,NA,3,2,2,2,5,1,NA,NA,NA,NA,2,3,3,3,3,3,3,3,1,1,NA,1,1,NA,6,5,3,2,3,1,1,22,1,7,3,4,3,NA,3,9,8,5,99,88,3,2,0,3,3,0,0,11,2,NA,6,NA,2,1,86,2022,5,1.72080645
"354",6,86026,5,1,9,10,3,1,3,4,3,5,2,3,2,5,6,6,2,6,6,6,6,6,6,6,6,3,6,3,2,6,4,2,3,4,3,3,3,3,3,3,2,4,4,4,3,3,4,2,4,3,3,1,2,2,3,1,3,4,3,NA,NA,NA,NA,6,9,2,3,3,3,5,1,NA,NA,NA,NA,2,4,4,4,5,3,3,3,1,3,NA,2,NA,66,9,2,5,3,3,2,4,43,2,4,1,2,3,NA,3,9,8,10,66,88,3,3,0,2,2,99,99,5,1,NA,6,NA,2,1,86,2022,5,0.91980587
"355",19,86204,13,1,3,9,26,1,3,1,4,5,3,3,2,99,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,6,4,4,4,3,3,3,3,3,3,3,4,4,3,3,4,4,4,4,4,3,4,1,9,1,99,1,3,5,2,NA,NA,7,88,NA,NA,88,3,3,3,4,1,NA,NA,NA,NA,2,3,3,3,3,3,3,3,2,NA,66,2,NA,66,9,3,1,2,2,1,4,36,2,3,1,1,3,NA,3,1,8,4,99,88,1,3,0,6,6,0,0,6,1,NA,6,NA,2,3,86,2022,5,2.22563381
"356",19,86204,13,1,9,3,16,2,2,2,3,3,2,3,9,99,9,9,9,9,3,8,9,8,9,9,9,9,9,3,9,9,3,4,3,4,4,4,2,4,4,4,3,4,3,4,4,3,4,4,4,4,4,1,3,1,2,1,99,99,99,NA,NA,NA,NA,NA,NA,99,4,4,4,4,1,NA,NA,NA,NA,99,3,3,4,3,3,3,3,99,NA,88,9,NA,99,99,5,3,3,3,1,4,70,2,3,2,7,1,7,3,1,8,3,99,88,3,2,4,8,4,2,2,6,1,NA,6,NA,2,2,86,2022,5,0.59660058
"357",8,86059,6,1,3,5,1,3,1,3,3,3,2,2,3,1,4,3,1,5,4,5,3,1,5,5,6,3,1,6,1,6,2,4,4,4,4,4,88,4,4,3,4,2,4,3,4,4,4,3,3,2,3,1,3,2,3,1,1,4,3,NA,NA,NA,NA,8,88,3,2,1,1,4,1,NA,NA,NA,NA,3,4,5,3,5,4,2,3,1,3,NA,1,1,NA,10,8,5,2,3,2,3,44,2,6,1,2,1,10,3,1,7,5,88,88,3,3,2,4,4,0,0,88,2,NA,5,2,2,1,86,2022,5,1.21526296
"358",19,86133,13,1,3,9,11,1,3,1,5,5,3,3,2,88,1,3,1,5,1,6,1,2,6,6,5,5,5,1,6,6,4,4,1,4,4,2,2,1,3,2,1,4,4,4,4,3,4,1,4,1,4,2,3,1,1,2,3,1,2,NA,NA,6,6,NA,NA,1,1,1,1,3,1,NA,NA,NA,NA,5,4,1,5,5,1,1,1,1,2,NA,1,2,NA,7,7,1,3,3,2,4,70,2,1,2,8,3,NA,3,8,8,5,7,88,1,3,4,4,2,1,1,7,1,NA,5,1,2,2,86,2022,5,0.48874067
"359",8,86059,6,1,3,1,17,3,3,3,3,3,3,2,2,6,1,4,6,4,1,4,2,1,4,2,4,4,4,4,2,6,3,2,3,3,3,2,2,2,2,3,2,3,3,3,3,2,3,2,3,1,3,1,3,1,2,1,2,4,2,NA,NA,6,6,NA,NA,2,1,1,1,5,1,NA,NA,NA,NA,4,3,3,2,4,3,3,3,1,2,NA,1,2,NA,8,5,5,2,2,1,3,28,2,6,1,1,1,1,3,1,8,5,88,88,3,2,1,3,2,0,1,10,1,NA,6,NA,2,1,86,2022,5,0.48041579
"360",8,86059,6,1,3,1,5,2,3,3,3,4,1,3,1,5,3,3,2,2,2,2,2,2,3,3,2,3,2,6,2,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,2,2,2,3,2,3,2,1,2,4,1,1,5,3,NA,NA,NA,NA,2,8,3,2,2,2,5,1,NA,NA,NA,NA,2,4,3,5,5,3,3,3,1,6,NA,1,1,NA,5,5,5,2,2,2,3,47,2,4,1,1,3,NA,3,1,3,5,99,88,2,3,5,2,1,1,0,7,2,NA,4,5,2,1,86,2022,5,0.28329438
"361",8,86059,6,1,1,13,5,3,1,3,3,2,1,2,1,4,4,1,1,5,3,3,3,1,3,3,4,1,1,3,1,3,4,4,4,4,3,3,4,3,3,3,4,2,3,3,4,3,3,3,2,2,3,2,1,2,3,1,1,3,1,2,1,NA,NA,NA,NA,3,2,2,2,4,1,NA,NA,NA,NA,2,4,4,4,4,3,3,3,1,1,NA,1,1,NA,4,5,4,3,2,2,3,34,2,6,1,1,3,NA,1,9,8,5,88,88,3,2,2,3,1,1,1,10,2,NA,3,5,2,1,86,2022,5,0.40508765
"362",6,86032,5,1,9,7,3,1,3,3,1,5,3,3,2,10,1,3,3,1,2,4,3,6,6,6,6,4,4,3,3,6,3,4,3,4,3,4,3,4,1,88,4,4,4,4,3,3,3,3,4,1,4,1,1,1,1,1,3,5,3,NA,NA,NA,NA,7,88,3,3,3,3,1,1,NA,NA,NA,NA,3,2,2,3,4,3,3,3,2,NA,2,2,NA,2,10,5,1,2,2,2,3,65,2,3,1,2,3,NA,3,8,8,5,77,88,2,3,3,1,1,0,0,99,2,NA,6,NA,2,1,86,2022,5,0.39999921
"363",6,86032,5,1,3,10,9,2,3,3,3,5,3,3,2,99,1,3,3,1,1,6,1,6,1,6,1,3,4,3,4,6,4,1,3,4,3,3,4,4,4,3,2,4,3,4,2,3,3,2,4,4,4,1,3,2,3,1,3,1,2,NA,NA,2,4,NA,NA,1,2,2,2,6,1,NA,NA,NA,NA,5,2,2,2,5,3,3,3,1,2,NA,1,2,NA,10,10,5,3,2,1,2,68,2,6,2,7,1,7,3,9,8,5,88,88,4,3,2,2,2,0,0,99,2,NA,6,NA,2,1,86,2022,5,0.86864358
"364",19,86204,13,1,16,17,7,2,2,2,3,4,2,2,3,99,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,88,88,4,88,88,4,4,4,88,4,4,88,4,4,4,4,88,88,88,4,2,4,2,3,1,2,5,3,NA,NA,NA,NA,88,88,3,3,3,2,4,1,NA,NA,NA,NA,2,3,3,3,3,3,3,3,99,NA,99,1,99,NA,8,8,6,2,2,2,4,65,2,3,2,7,1,7,3,2,4,4,99,88,2,2,3,2,2,0,0,6,1,NA,6,NA,2,1,86,2022,5,0.2747269
"365",19,86204,13,1,1,3,17,2,2,2,4,4,2,2,1,99,6,3,2,2,4,2,2,4,2,2,2,1,2,2,2,2,3,3,3,3,2,3,3,4,2,3,4,3,4,4,3,3,4,3,4,3,4,2,9,2,99,1,1,4,3,NA,NA,NA,NA,2,88,2,3,2,2,4,1,NA,NA,NA,NA,2,2,2,3,3,3,3,3,99,NA,66,9,NA,99,6,6,3,2,2,1,4,20,2,4,2,1,1,8,3,9,8,3,99,88,2,1,2,8,6,0,2,7,1,NA,6,NA,2,1,86,2022,5,1.57884858
"366",16,86107,10,1,26,17,13,3,1,4,3,3,8,2,8,88,3,3,2,6,2,2,2,2,2,6,2,4,6,2,2,2,2,1,2,88,4,4,3,2,4,88,1,88,2,3,2,88,88,2,4,3,4,1,8,1,1,88,2,5,88,NA,NA,NA,NA,NA,NA,88,3,2,2,3,88,NA,NA,NA,NA,2,1,2,8,3,3,3,3,1,88,NA,1,88,NA,5,88,4,2,2,1,3,83,2,8,2,7,88,NA,3,1,8,10,88,88,4,4,3,1,1,0,0,6,1,NA,6,NA,1,1,86,2022,5,0.79380154
"367",16,86107,10,1,1,9,26,3,1,2,2,5,2,2,3,5,3,2,3,3,4,4,3,4,2,3,1,2,1,2,2,6,4,3,3,4,4,4,4,3,3,2,2,2,4,2,4,2,3,3,3,3,3,1,3,2,3,1,2,2,1,9,88,NA,NA,NA,NA,3,3,1,3,1,88,NA,NA,NA,NA,4,2,2,4,4,3,3,3,1,1,NA,1,1,NA,5,5,5,2,3,1,3,67,2,4,2,7,3,NA,3,9,8,5,5,5,2,4,3,1,1,99,99,7,2,NA,6,NA,1,1,86,2022,5,0.79380154
"368",16,86106,10,1,8,26,11,3,1,4,3,1,1,2,1,5,4,3,2,4,3,5,4,6,3,6,3,4,1,2,2,6,4,4,4,4,3,2,3,2,2,2,3,2,4,3,3,3,3,2,1,3,3,2,1,1,2,1,1,1,3,NA,NA,NA,NA,8,9,3,3,2,2,3,2,3,2,3,3,2,4,4,4,4,3,3,3,1,7,NA,1,1,NA,5,10,7,1,2,1,3,35,2,8,2,6,3,NA,3,9,8,4,14,5,1,4,0,3,3,99,99,9,1,NA,6,NA,1,1,86,2022,5,6.22873677
"369",19,86230,13,1,3,11,17,2,8,3,3,3,2,3,1,5,4,2,2,3,3,3,3,6,3,6,6,2,2,3,2,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,4,1,2,1,1,3,1,7,88,NA,NA,NA,NA,2,3,2,3,4,1,NA,NA,NA,NA,2,2,2,3,4,3,3,3,1,1,NA,1,1,NA,8,5,4,2,2,2,4,33,2,4,1,1,1,1,3,1,8,4,88,88,3,3,2,7,5,2,0,99,1,NA,6,NA,2,1,86,2022,5,2.63249158
"370",19,86183,13,1,1,10,3,2,3,3,4,4,3,3,2,8,2,3,2,1,2,4,3,2,3,2,2,4,4,2,4,2,2,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,2,4,2,2,2,3,1,3,3,2,NA,NA,1,88,NA,NA,2,3,3,1,2,1,NA,NA,NA,NA,4,4,1,4,4,2,3,3,1,4,NA,1,2,NA,8,8,3,1,1,2,2,65,2,8,3,7,3,NA,3,1,8,10,88,88,3,3,0,3,3,99,99,10,2,NA,6,NA,1,1,86,2022,5,1.07509332
"371",19,86180,13,1,26,1,9,2,3,2,3,5,1,2,2,5,1,2,3,1,1,6,1,6,6,6,1,4,3,4,6,6,3,2,2,4,3,88,3,2,4,88,2,4,4,3,1,2,3,2,4,2,4,1,1,1,2,1,3,5,3,NA,NA,NA,NA,2,4,2,1,3,2,1,1,NA,NA,NA,NA,4,1,1,2,5,3,8,3,1,99,NA,1,99,NA,7,10,1,2,1,2,2,71,2,6,1,2,3,NA,3,1,3,5,99,88,3,4,0,1,1,99,99,5,2,NA,6,NA,1,1,86,2022,5,0.15867065
"372",19,86180,13,1,5,9,2,2,2,2,2,4,2,2,1,1,4,1,6,4,4,6,3,6,2,6,2,3,1,3,2,6,3,4,4,3,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,4,1,3,1,2,1,1,1,1,2,88,NA,NA,NA,NA,2,2,1,3,3,1,NA,NA,NA,NA,2,5,2,2,5,3,3,3,1,1,NA,1,1,NA,3,5,4,2,2,2,2,40,2,7,1,2,3,NA,3,9,8,3,1,88,3,4,1,4,4,1,99,11,2,NA,2,2,1,1,86,2022,5,1.02519474
"373",19,86180,13,1,3,7,14,2,3,2,4,3,2,2,1,5,3,4,3,2,2,6,3,6,6,6,6,4,3,3,1,6,4,3,3,3,4,2,4,2,3,2,3,3,3,4,4,3,3,2,2,3,3,1,4,2,3,1,2,3,3,NA,NA,NA,NA,8,88,2,3,2,3,5,1,NA,NA,NA,NA,2,1,1,1,4,3,3,3,1,2,NA,1,2,NA,10,3,1,2,3,2,2,31,2,6,1,2,1,1,3,1,6,3,88,88,2,4,2,4,2,2,99,9,1,NA,6,NA,2,1,86,2022,5,0.51259737
"374",8,86058,6,1,3,1,10,2,2,2,3,3,2,2,3,4,4,2,4,4,4,4,4,6,4,4,6,3,3,4,3,6,2,2,3,3,3,2,2,2,3,2,2,88,3,3,3,2,2,3,3,2,4,1,3,2,4,1,2,4,3,NA,NA,NA,NA,2,7,3,3,3,3,3,1,NA,NA,NA,NA,2,3,3,3,3,4,3,3,1,1,NA,1,1,NA,8,2,4,2,2,2,3,69,2,4,2,7,3,NA,3,1,5,2,5,88,2,3,1,2,2,0,0,6,1,NA,6,NA,2,1,86,2022,5,1.36062027
"375",19,86228,13,1,3,7,16,3,3,3,3,4,2,3,2,7,2,4,3,2,2,2,2,4,3,6,2,4,3,3,3,8,2,2,2,4,3,2,3,2,3,3,2,3,3,3,2,3,3,2,4,2,3,1,2,2,3,1,3,3,2,NA,NA,5,5,NA,NA,2,3,3,3,3,1,NA,NA,NA,NA,2,2,2,3,2,3,2,3,1,4,NA,1,2,NA,9,7,4,2,2,2,3,69,2,3,3,8,1,7,3,1,6,4,7,88,4,3,5,2,2,0,0,88,2,NA,6,NA,1,1,86,2022,5,0.31699257
"376",19,86229,13,1,3,16,1,4,2,4,3,4,3,3,1,6,4,2,3,4,4,4,2,2,3,3,3,2,2,2,2,6,3,4,4,4,4,4,4,4,3,3,4,3,4,4,3,3,4,4,1,2,4,1,2,2,3,2,1,2,1,2,6,NA,NA,NA,NA,3,3,2,3,6,1,NA,NA,NA,NA,1,2,3,4,4,3,2,3,1,1,NA,1,1,NA,9,6,4,2,2,1,3,78,2,8,1,2,1,7,3,1,8,5,99,88,5,3,3,1,1,0,0,88,1,NA,6,NA,2,1,86,2022,5,0.29510214
"377",14,86095,9,1,3,8,9,4,2,4,3,4,3,1,1,99,4,2,2,2,4,6,6,2,6,6,6,3,2,6,3,6,4,3,4,3,3,3,4,3,4,2,1,3,3,2,2,3,1,1,4,1,3,2,3,1,1,88,3,2,3,NA,NA,NA,NA,8,88,2,2,2,2,2,1,NA,NA,NA,NA,4,4,4,3,4,3,3,3,2,NA,66,1,1,NA,10,1,3,3,2,2,3,57,2,7,2,1,1,1,3,9,8,5,77,88,4,3,1,2,2,0,0,11,2,NA,6,NA,2,1,86,2022,5,0.56888814
